GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000117632	1	26210672	26233482	32	5	46350	-1.3624	0.91346	STMN1
ENSG00000158006	1	26286258	26324648	102	7	46350	0.53365	0.29679	PAFAH2
ENSG00000158008	1	26346375	26362955	30	7	46350	-0.16453	0.56534	EXTL1
ENSG00000158014	1	26363743	26372624	20	3	46350	-1.101	0.86455	SLC30A2
ENSG00000158022	1	26377795	26394927	42	5	46350	-0.99624	0.84043	TRIM63
ENSG00000175087	1	26437664	26452034	39	3	46350	0.26777	0.39444	PDIK1L
ENSG00000197245	1	26485511	26489119	10	4	46350	2.9737	0.001471	FAM110D
ENSG00000142684	1	26496362	26498551	10	3	46350	1.6069	0.054039	ZNF593
ENSG00000142675	1	26503894	26516377	31	8	46350	1.5304	0.062962	CNKSR1
ENSG00000188782	1	26517052	26529459	74	11	46350	1.8257	0.033949	CATSPER4
ENSG00000130695	1	26560691	26605299	161	13	46350	0.76368	0.22253	CEP85
ENSG00000142669	1	26605667	26608007	6	2	46350	0.21663	0.41425	SH3BGRL3
ENSG00000158062	1	26607819	26644854	147	12	46350	0.2347	0.40722	UBXN11
ENSG00000169442	1	26644448	26647014	13	3	46350	-0.78688	0.78432	CD52
ENSG00000176092	1	26648350	26680621	109	15	46350	1.7543	0.039685	AIM1L
ENSG00000176083	1	26688125	26701013	52	8	46350	-0.23307	0.59215	ZNF683
ENSG00000131914	1	26737269	26756213	44	12	46350	0.46534	0.32085	LIN28A
ENSG00000117682	1	26758773	26797785	69	14	46350	0.42231	0.3364	DHDDS
ENSG00000198830	1	26798941	26802463	5	2	46350	0.44745	0.32728	HMGN2
ENSG00000117676	1	26856252	26901521	101	11	46350	1.4092	0.079382	RPS6KA1
ENSG00000117713	1	27022524	27108595	132	8	46350	-0.17946	0.57121	ARID1A
ENSG00000060642	1	27113963	27124889	14	4	46350	-0.11512	0.54582	PIGV
ENSG00000204160	1	27153201	27184093	52	8	46350	-0.40805	0.65838	ZDHHC18
ENSG00000175793	1	27189633	27190947	2	1	46350	1.1142	0.1326	SFN
ENSG00000142751	1	27202624	27216788	21	4	46350	-0.40796	0.65835	GPN2
ENSG00000198746	1	27216979	27226957	14	5	46350	0.38275	0.35095	GPATCH3
ENSG00000090273	1	27226729	27273353	88	12	46350	0.48531	0.31373	NUDC
ENSG00000131910	1	27237980	27240457	5	2	46350	-0.69188	0.75549	NR0B2
ENSG00000175707	1	27276053	27286897	16	5	46350	1.082	0.13963	C1orf172
ENSG00000253368	1	27320198	27327389	8	3	46350	1.0694	0.14244	TRNP1
ENSG00000158246	1	27331511	27339327	11	2	46350	0.20109	0.42032	FAM46B
ENSG00000090020	1	27425306	27493472	85	7	46350	1.4157	0.078428	SLC9A1
ENSG00000142784	1	27561007	27635110	126	13	46350	2.2464	0.01234	WDTC1
ENSG00000186501	1	27648651	27662891	32	8	46350	1.2677	0.10246	TMEM222
ENSG00000142765	1	27668513	27680421	33	9	46350	3.0029	0.0013372	SYTL1
ENSG00000142733	1	27681675	27693383	27	7	46350	1.1237	0.13057	MAP3K6
ENSG00000142748	1	27695603	27701315	11	5	46350	2.7921	0.0026186	FCN3
ENSG00000174950	1	27705666	27709870	3	1	46350	1.8987	0.028803	CD164L2
ENSG00000181773	1	27719148	27722318	2	1	46350	1.5814	0.056899	GPR3
ENSG00000158195	1	27730730	27816669	143	8	46350	2.0477	0.020295	WASF2
ENSG00000126705	1	27860546	27930942	80	10	46350	1.2721	0.10168	AHDC1
ENSG00000000938	1	27938575	27961788	45	7	46350	0.44399	0.32852	FGR
ENSG00000126709	1	27992572	27998729	3	2	46350	-2.2519	0.98784	IFI6
ENSG00000009780	1	28052490	28089633	75	3	46350	0.46956	0.31934	FAM76A
ENSG00000117758	1	28099694	28150963	62	4	46350	0.26459	0.39566	STX12
ENSG00000117751	1	28157289	28178187	23	3	46350	-0.019206	0.50766	PPP1R8
ENSG00000130775	1	28199055	28213196	50	9	46350	-0.42859	0.66589	THEMIS2
ENSG00000117748	1	28218035	28241257	69	5	46350	-0.92053	0.82135	RPA2
ENSG00000130768	1	28261504	28285668	78	10	46350	-1.1284	0.87041	SMPDL3B
ENSG00000158156	1	28285973	28294607	17	7	46350	1.1794	0.11913	XKR8
ENSG00000158161	1	28296855	28415207	293	18	46350	1.8197	0.034399	EYA3
ENSG00000169403	1	28473677	28520447	59	12	46350	-0.1061	0.54225	PTAFR
ENSG00000126698	1	28525967	28559536	103	10	46350	-0.17721	0.57033	DNAJC8
ENSG00000130770	1	28562620	28573417	46	4	46350	0.015159	0.49395	ATPIF1
ENSG00000130766	1	28586038	28609002	56	11	46350	-0.95233	0.82954	SESN2
ENSG00000130772	1	28655513	28662476	7	4	46350	-0.38326	0.64924	MED18
ENSG00000204138	1	28696114	28826881	479	12	46350	0.49004	0.31205	PHACTR4
ENSG00000180198	1	28832455	28865812	98	10	46350	-0.25766	0.60166	RCC1
ENSG00000180098	1	28879597	28905051	48	7	46350	-0.32843	0.62871	TRNAU1AP
ENSG00000120656	1	28915835	28969597	79	11	46350	-0.12575	0.55003	TAF12
ENSG00000188060	1	28918712	28921955	7	3	46350	-0.63895	0.73857	RAB42
ENSG00000162419	1	28995244	29045865	89	7	46350	-0.14935	0.55936	GMEB1
ENSG00000198492	1	29063133	29096287	72	7	46350	0.19495	0.42272	YTHDF2
ENSG00000116329	1	29138654	29190208	193	20	46350	-0.93622	0.82542	OPRD1
ENSG00000159023	1	29213603	29446553	496	25	46350	0.93826	0.17405	EPB41
ENSG00000253304	1	29445940	29450447	13	4	46350	1.3174	0.093849	TMEM200B
ENSG00000116350	1	29474255	29508499	84	16	46350	0.95038	0.17096	SRSF4
ENSG00000116353	1	29519385	29557454	105	15	46350	0.7096	0.23898	MECR
ENSG00000060656	1	29563028	29653325	244	33	46350	0.18997	0.42467	PTPRU
ENSG00000162510	1	31184124	31196434	40	4	46350	0.27144	0.39303	MATN1
ENSG00000162511	1	31205316	31230667	53	13	46350	0.18139	0.42803	LAPTM5
ENSG00000162512	1	31342314	31381608	109	25	46350	0.17745	0.42958	SDC3
ENSG00000134644	1	31404353	31538838	398	22	46350	0.51108	0.30465	PUM1
ENSG00000084628	1	31652592	31712401	293	14	46350	0.053437	0.47869	NKAIN1
ENSG00000060688	1	31732417	31769662	123	7	46350	-0.41141	0.65962	SNRNP40
ENSG00000121766	1	31769842	31837783	182	11	46350	-0.16636	0.56606	ZCCHC17
ENSG00000121769	1	31838472	31849697	23	7	46350	-0.98436	0.83753	FABP3
ENSG00000168528	1	31882412	31907525	80	9	46350	-0.49683	0.69035	SERINC2
ENSG00000268950	1	31902192	31902614	2	1	46350	-0.34238	0.63397	AC114494.1
ENSG00000142910	1	32042116	32053288	20	8	46350	-0.25032	0.59883	TINAGL1
ENSG00000121764	1	32083287	32098119	37	4	46350	-0.61607	0.73107	HCRTR1
ENSG00000162517	1	32095463	32110497	27	4	46350	-0.88172	0.81103	PEF1
ENSG00000084636	1	32117848	32169920	104	16	46350	-0.33391	0.63077	COL16A1
ENSG00000121753	1	32192718	32230494	44	7	46350	1.8005	0.03589	BAI2
ENSG00000134668	1	32256023	32281652	49	10	46350	-1.4237	0.92274	SPOCD1
ENSG00000184007	1	32372022	32410457	61	10	46350	0.062741	0.47499	PTP4A2
ENSG00000212673	1	32379174	32380745	1	1	46350	0.1143	0.4545	AL136115.1
ENSG00000121774	1	32479430	32526451	35	18	46350	-1.412	0.92102	KHDRBS1
ENSG00000121775	1	32537632	32568467	52	6	46350	-1.1414	0.87315	TMEM39B
ENSG00000025800	1	32573639	32642169	108	11	46350	-1.4458	0.92588	KPNA6
ENSG00000084652	1	32645287	32663886	37	8	46350	-0.89374	0.81427	TXLNA
ENSG00000160050	1	32665987	32670988	3	2	46350	0.51256	0.30413	CCDC28B
ENSG00000160051	1	32671236	32674288	5	1	46350	-1.8109	0.96492	IQCC
ENSG00000222046	1	32674695	32681797	11	4	46350	-0.8498	0.80228	DCDC2B
ENSG00000160055	1	32680073	32687972	12	4	46350	-1.9897	0.97669	TMEM234
ENSG00000084623	1	32687529	32697205	12	2	46350	-0.28607	0.61259	EIF3I
ENSG00000183615	1	32712834	32714457	2	1	46350	-0.52267	0.6994	FAM167B
ENSG00000182866	1	32716840	32751766	46	15	46350	0.21295	0.41568	LCK
ENSG00000116478	1	32757687	32799236	18	10	46350	0.51762	0.30236	HDAC1
ENSG00000162526	1	32817122	32829913	6	4	46350	-1.7377	0.95887	TSSK3
ENSG00000225828	1	32826871	32829879	2	1	46350	-1.0295	0.84837	FAM229A
ENSG00000160058	1	32830704	32860332	19	9	46350	1.0074	0.15686	BSDC1
ENSG00000254553	1	32930658	33066393	315	11	46350	1.7828	0.03731	RP1-27O5.3
ENSG00000273274	1	32930670	32962287	34	8	46350	1.2093	0.11327	ZBTB8B
ENSG00000160062	1	33005028	33071540	180	8	46350	1.5947	0.055389	ZBTB8A
ENSG00000176261	1	33065773	33116504	134	7	46350	-0.40204	0.65617	ZBTB8OS
ENSG00000162521	1	33116743	33151812	103	4	46350	-0.45186	0.67432	RBBP4
ENSG00000162520	1	33145507	33169197	65	4	46350	-0.46436	0.67881	SYNC
ENSG00000162522	1	33207486	33240571	61	15	46350	-1.2179	0.88837	KIAA1522
ENSG00000134684	1	33240840	33283754	94	12	46350	-1.1993	0.8848	YARS
ENSG00000116497	1	33282368	33324476	77	11	46350	-1.3782	0.91592	S100PBP
ENSG00000160097	1	33327869	33338083	13	4	46350	-0.45024	0.67373	FNDC5
ENSG00000121905	1	33351595	33364042	20	7	46350	0.31954	0.37466	HPCA
ENSG00000121900	1	33360195	33367039	9	3	46350	0.0031649	0.49874	TMEM54
ENSG00000116514	1	33402046	33430286	71	9	46350	0.055811	0.47775	RNF19B
ENSG00000267885	1	33439268	33439642	1	1	46350	0.6332	0.2633	FKSG48
ENSG00000004455	1	33473585	33546597	138	11	46350	-1.9139	0.97218	AK2
ENSG00000142920	1	33546705	33586131	61	11	46350	-0.90537	0.81737	ADC
ENSG00000116525	1	33611003	33647660	86	5	46350	-1.0635	0.85622	TRIM62
ENSG00000160094	1	33722146	33766320	98	13	46350	0.071898	0.47134	ZNF362
ENSG00000184389	1	33772367	33786699	49	10	46350	1.292	0.098178	A3GALT2
ENSG00000134686	1	33789224	33896653	372	23	46350	0.75683	0.22458	PHC2
ENSG00000121903	1	33938246	33962107	60	6	46350	-0.89095	0.81352	ZSCAN20
ENSG00000121904	1	33979609	34631443	1996	148	46350	-0.34468	0.63483	CSMD2
ENSG00000176256	1	34326076	34330392	10	4	46350	0.096295	0.46164	HMGB4
ENSG00000142698	1	34632484	34684732	190	24	46350	0.23633	0.40659	C1orf94
ENSG00000163866	1	35178338	35325417	600	64	46350	-0.4159	0.66126	SMIM12
ENSG00000189280	1	35220648	35224113	11	5	46350	-0.6049	0.72738	GJB5
ENSG00000189433	1	35225342	35229325	19	10	46350	-0.65194	0.74278	GJB4
ENSG00000188910	1	35246790	35251970	19	6	46350	-1.3062	0.90425	GJB3
ENSG00000187513	1	35258599	35261348	12	3	46350	0.10915	0.45654	GJA4
ENSG00000116544	1	35331037	35395186	113	26	46350	0.025092	0.48999	DLGAP3
ENSG00000271741	1	35447134	35497342	89	2	46350	1.4595	0.072211	RP11-244H3.4
ENSG00000243749	1	35447136	35450954	8	1	46350	1.4634	0.071684	ZMYM6NB
ENSG00000163867	1	35449523	35497569	83	2	46350	1.4584	0.072368	ZMYM6
ENSG00000197056	1	35525387	35581460	75	6	46350	0.38054	0.35177	ZMYM1
ENSG00000116560	1	35641979	35658749	26	2	46350	-0.48907	0.6876	SFPQ
ENSG00000146463	1	35734568	35887659	159	8	46350	0.2259	0.41064	ZMYM4
ENSG00000142687	1	35899091	36023551	111	8	46350	0.50129	0.30808	KIAA0319L
ENSG00000020129	1	36023074	36032875	9	2	46350	0.22383	0.41145	NCDN
ENSG00000116819	1	36038971	36060929	16	4	46350	-0.67213	0.74925	TFAP2E
ENSG00000126067	1	36067185	36107445	22	3	46350	-1.4939	0.9324	PSMB2
ENSG00000142686	1	36179476	36185073	7	3	46350	-0.18646	0.57396	C1orf216
ENSG00000092853	1	36185819	36235568	58	6	46350	0.19488	0.42274	CLSPN
ENSG00000134698	1	36273773	36323491	60	9	46350	-0.1275	0.55073	AGO4
ENSG00000092847	1	36335409	36395211	55	7	46350	0.28712	0.38701	AGO1
ENSG00000126070	1	36396319	36538101	114	10	46350	0.69596	0.24323	AGO3
ENSG00000092850	1	36549676	36553876	2	1	46350	0.71768	0.23648	TEKT2
ENSG00000116863	1	36554476	36559533	3	2	46350	0.026057	0.48961	ADPRHL2
ENSG00000171812	1	36560837	36590821	68	9	46350	0.86598	0.19325	COL8A2
ENSG00000054116	1	36602173	36615098	21	2	46350	1.3342	0.091073	TRAPPC3
ENSG00000116871	1	36621180	36646450	33	5	46350	1.5473	0.0609	MAP7D1
ENSG00000054118	1	36690017	36770958	108	8	46350	0.43078	0.33332	THRAP3
ENSG00000214193	1	36771988	36790484	24	5	46350	0.77205	0.22004	SH3D21
ENSG00000142694	1	36787632	36789755	3	1	46350	1.9918	0.023198	EVA1B
ENSG00000116883	1	36789335	36794822	15	4	46350	0.11083	0.45588	RP11-268J15.5
ENSG00000196182	1	36805225	36851497	61	7	46350	-0.017055	0.5068	STK40
ENSG00000181817	1	36856839	36863493	41	5	46350	-0.81332	0.79198	LSM10
ENSG00000116885	1	36881428	36916086	159	7	46350	0.79299	0.21389	OSCP1
ENSG00000116898	1	36921319	36930038	40	6	46350	0.70437	0.2406	MRPS15
ENSG00000119535	1	36931644	36948879	43	10	46350	-1.9481	0.9743	CSF3R
ENSG00000163873	1	37261128	37499730	435	38	46350	-0.64402	0.74022	GRIK3
ENSG00000163874	1	37940153	37949980	15	5	46350	0.24067	0.40491	ZC3H12A
ENSG00000163875	1	37958176	37980375	88	15	46350	-0.42846	0.66584	MEAF6
ENSG00000163877	1	38000050	38019903	54	12	46350	0.35614	0.36087	SNIP1
ENSG00000163879	1	38022520	38032458	30	8	46350	0.58611	0.2789	DNALI1
ENSG00000134697	1	38032417	38061536	75	12	46350	0.53041	0.29791	GNL2
ENSG00000169218	1	38076951	38100595	74	13	46350	0.56344	0.28657	RSPO1
ENSG00000116922	1	38147242	38157914	47	5	46350	0.30332	0.38082	C1orf109
ENSG00000134690	1	38158090	38175391	58	9	46350	0.2981	0.38281	CDCA8
ENSG00000183317	1	38179552	38230805	227	23	46350	-0.79495	0.78668	EPHA10
ENSG00000185090	1	38259474	38266809	6	2	46350	1.1561	0.12383	MANEAL
ENSG00000196449	1	38268616	38273857	14	4	46350	1.2296	0.10943	YRDC
ENSG00000197982	1	38272651	38275126	2	1	46350	-0.55036	0.70896	C1orf122
ENSG00000188786	1	38275239	38325292	97	16	46350	1.6034	0.05442	MTF1
ENSG00000230610	1	38292232	38293886	2	1	46350	1.1436	0.1264	AL929472.1
ENSG00000204084	1	38326369	38412729	246	25	46350	0.99461	0.15996	INPP5B
ENSG00000183431	1	38422647	38456593	120	13	46350	0.89013	0.1867	SF3A3
ENSG00000183386	1	38462442	38471278	15	7	46350	-0.21597	0.58549	FHL3
ENSG00000183520	1	38474930	38490496	31	10	46350	0.95444	0.16993	UTP11L
ENSG00000185668	1	38509523	38512450	2	1	46350	0.50316	0.30743	POU3F1
ENSG00000116954	1	39303870	39325495	68	14	46350	0.51535	0.30316	RRAGC
ENSG00000214114	1	39328636	39347289	53	9	46350	1.1196	0.13143	MYCBP
ENSG00000131233	1	39330175	39347289	52	9	46350	1.1462	0.12585	GJA9
ENSG00000158315	1	39351479	39407471	224	30	46350	1.0418	0.14875	RHBDL2
ENSG00000174574	1	39456895	39471731	59	7	46350	1.1863	0.11775	AKIRIN1
ENSG00000168653	1	39491990	39500308	42	5	46350	0.92643	0.17711	NDUFS5
ENSG00000127603	1	39546988	39952849	977	34	46350	-1.0844	0.8609	MACF1
ENSG00000255103	1	39876151	39882154	14	6	46350	-0.90303	0.81674	KIAA0754
ENSG00000183682	1	39957318	39991607	105	19	46350	0.02571	0.48974	BMP8A
ENSG00000090621	1	40026488	40042462	40	10	46350	0.6084	0.27146	PABPC4
ENSG00000163909	1	40089825	40105617	40	14	46350	0.48109	0.31522	HEYL
ENSG00000116981	1	40124793	40137710	24	8	46350	-1.8384	0.967	NT5C1A
ENSG00000116983	1	40144320	40157361	80	13	46350	-2.1862	0.9856	HPCAL4
ENSG00000084072	1	40157854	40229586	232	38	46350	0.91784	0.17935	PPIE
ENSG00000116985	1	40222854	40254533	144	19	46350	0.96627	0.16695	BMP8B
ENSG00000198754	1	40235195	40237020	2	1	46350	0.6347	0.26281	OXCT2
ENSG00000043514	1	40306723	40349183	135	15	46350	0.09347	0.46276	TRIT1
ENSG00000116990	1	40361098	40367928	16	8	46350	-0.26819	0.60572	MYCL
ENSG00000168389	1	40420802	40435638	18	7	46350	2.3542	0.0092806	MFSD2A
ENSG00000131236	1	40505905	40538321	122	8	46350	0.8253	0.2046	CAP1
ENSG00000131238	1	40538379	40563375	107	11	46350	-0.31177	0.62239	PPT1
ENSG00000117000	1	40627045	40706593	113	16	46350	0.1053	0.45807	RLF
ENSG00000188800	1	40711619	40717363	8	4	46350	0.38151	0.35141	TMCO2
ENSG00000084073	1	40723779	40759856	53	9	46350	0.03346	0.48665	ZMPSTE24
ENSG00000049089	1	40766159	40783488	73	11	46350	-1.338	0.90956	COL9A2
ENSG00000084070	1	40810522	40888998	218	32	46350	-0.073607	0.52934	SMAP2
ENSG00000187801	1	40915774	40929390	58	17	46350	-0.60487	0.72737	ZFP69B
ENSG00000187815	1	40942887	40962015	71	13	46350	1.0328	0.15084	ZFP69
ENSG00000164002	1	40974413	40982228	38	8	46350	1.7555	0.039591	EXO5
ENSG00000117010	1	40997233	41013841	69	10	46350	2.0507	0.020148	ZNF684
ENSG00000117016	1	41086351	41131329	141	19	46350	-1.0692	0.8575	RIMS3
ENSG00000066136	1	41157320	41237275	246	21	46350	-1.6868	0.95418	NFYC
ENSG00000117013	1	41249684	41306124	208	40	46350	0.4371	0.33102	KCNQ4
ENSG00000179862	1	41326729	41328018	10	3	46350	1.713	0.043352	CITED4
ENSG00000171793	1	41445007	41478235	97	19	46350	-1.3019	0.90352	CTPS1
ENSG00000171790	1	41481269	41488909	30	8	46350	-0.36574	0.64272	SLFNL1
ENSG00000010803	1	41492872	41707826	660	24	46350	-0.73006	0.76732	SCMH1
ENSG00000204060	1	41827594	41849262	69	14	46350	1.0191	0.15408	FOXO6
ENSG00000127129	1	41944446	41950344	18	5	46350	-1.7413	0.95919	EDN2
ENSG00000127124	1	41972036	42501596	1523	57	46350	2.4041	0.0081062	HIVEP3
ENSG00000044012	1	42619092	42621495	9	4	46350	0.3698	0.35577	GUCA2B
ENSG00000197273	1	42628362	42630389	4	2	46350	0.58847	0.27811	GUCA2A
ENSG00000198815	1	42642210	42801548	327	11	46350	1.0023	0.15809	FOXJ3
ENSG00000177181	1	42846466	42888249	179	10	46350	0.81852	0.20653	RIMKLA
ENSG00000066185	1	42896000	42921938	99	9	46350	1.5444	0.061243	ZMYND12
ENSG00000127125	1	42921788	42939056	42	6	46350	1.5217	0.064045	PPCS
ENSG00000186409	1	42929001	43120335	697	20	46350	1.4512	0.073369	CCDC30
ENSG00000171960	1	43124096	43142429	36	8	46350	0.65061	0.25765	PPIH
ENSG00000065978	1	43148098	43168020	45	10	46350	0.71445	0.23747	YBX1
ENSG00000164007	1	43198764	43205925	18	5	46350	1.1447	0.12618	CLDN19
ENSG00000117385	1	43212006	43232755	50	10	46350	0.57678	0.28204	LEPRE1
ENSG00000164008	1	43232940	43263968	61	11	46350	1.3752	0.084541	C1orf50
ENSG00000177868	1	43272723	43282954	34	8	46350	2.1421	0.016092	CCDC23
ENSG00000164010	1	43282795	43310660	54	13	46350	1.455	0.072831	ERMAP
ENSG00000164011	1	43312280	43318148	4	2	46350	-0.22727	0.58989	ZNF691
ENSG00000117394	1	43391052	43424530	126	15	46350	0.79678	0.21279	SLC2A1
ENSG00000186973	1	43610824	43622067	50	9	46350	-0.18813	0.57461	FAM183A
ENSG00000117395	1	43629846	43736607	441	31	46350	0.62067	0.26741	EBNA1BP2
ENSG00000243710	1	43637820	43720029	362	26	46350	0.56407	0.28635	WDR65
ENSG00000179178	1	43735665	43739673	7	3	46350	-0.097306	0.53876	TMEM125
ENSG00000253313	1	43747554	43751288	5	2	46350	1.1255	0.13019	C1orf210
ENSG00000066056	1	43766664	43788779	34	5	46350	0.7671	0.22151	TIE1
ENSG00000117400	1	43803478	43818443	14	3	46350	1.0251	0.15267	MPL
ENSG00000117399	1	43824626	43828874	6	3	46350	1.541	0.061654	CDC20
ENSG00000066322	1	43829068	43833696	4	2	46350	-0.88855	0.81288	ELOVL1
ENSG00000159479	1	43849588	43855479	4	2	46350	1.1271	0.12985	MED8
ENSG00000198198	1	43855553	43918321	97	9	46350	0.81918	0.20634	SZT2
ENSG00000178922	1	43916824	43919660	7	3	46350	1.0243	0.15284	HYI
ENSG00000142949	1	43990858	44089343	271	15	46350	1.8703	0.030719	PTPRF
ENSG00000066135	1	44115829	44171186	89	12	46350	1.7923	0.036544	KDM4A
ENSG00000126091	1	44171495	44396831	615	22	46350	2.1585	0.015445	ST3GAL3
ENSG00000117407	1	44398992	44402913	10	3	46350	-0.22569	0.58928	ARTN
ENSG00000117408	1	44412611	44433694	34	5	46350	-0.010888	0.50434	IPO13
ENSG00000132768	1	44435672	44439041	3	1	46350	-0.046127	0.5184	DPH2
ENSG00000117410	1	44440159	44443967	9	4	46350	0.27384	0.39211	ATP6V0B
ENSG00000117411	1	44444615	44456840	22	6	46350	-1.1085	0.86617	B4GALT2
ENSG00000159214	1	44457031	44462200	11	4	46350	0.65397	0.25657	CCDC24
ENSG00000196517	1	44457172	44497139	92	18	46350	0.69227	0.24438	SLC6A9
ENSG00000171872	1	44584522	44600812	60	13	46350	2.0077	0.022337	KLF17
ENSG00000178028	1	44679127	44686353	15	6	46350	1.3872	0.082687	DMAP1
ENSG00000117419	1	44686742	44820932	220	21	46350	1.5987	0.054949	ERI3
ENSG00000187147	1	44870866	45117396	756	71	46350	-0.45654	0.676	RNF220
ENSG00000126106	1	45100910	45140227	100	8	46350	0.34001	0.36692	TMEM53
ENSG00000198520	1	45140364	45191263	95	26	46350	-0.19356	0.57674	C1orf228
ENSG00000142945	1	45205490	45233439	63	8	46350	-0.18323	0.57269	KIF2C
ENSG00000142937	1	45240923	45244451	6	3	46350	-0.26921	0.60612	RPS8
ENSG00000142959	1	45249257	45253377	2	1	46350	0.66628	0.25262	BEST4
ENSG00000173846	1	45265897	45271662	9	2	46350	0.74903	0.22692	PLK3
ENSG00000188396	1	45271585	45272957	2	1	46350	0.59237	0.2768	TCTEX1D4
ENSG00000222009	1	45274154	45281257	18	4	46350	0.27186	0.39287	BTBD19
ENSG00000117425	1	45285516	45308735	62	9	46350	0.38989	0.34831	PTCH2
ENSG00000070785	1	45316450	45452282	413	13	46350	1.3306	0.091652	EIF2B3
ENSG00000126107	1	45468212	45477001	21	4	46350	1.2962	0.097459	HECTD3
ENSG00000126088	1	45477819	45481247	6	2	46350	1.9248	0.027127	UROD
ENSG00000162415	1	45482071	45771881	706	23	46350	1.5389	0.061913	ZSWIM5
ENSG00000132781	1	45794835	45806142	20	7	46350	2.6761	0.0037242	MUTYH
ENSG00000132773	1	45805342	45809647	6	3	46350	2.7476	0.0030018	TOE1
ENSG00000070759	1	45809555	45956872	293	15	46350	2.5723	0.0050507	TESK2
ENSG00000236624	1	45959538	45965751	13	4	46350	2.8521	0.0021715	CCDC163P
ENSG00000132763	1	45965725	45976739	24	5	46350	2.3811	0.0086296	MMACHC
ENSG00000117450	1	45976708	45988719	42	5	46350	2.1182	0.01708	PRDX1
ENSG00000117448	1	46016215	46035721	48	7	46350	2.8309	0.002321	AKR1A1
ENSG00000132780	1	46049518	46084566	57	6	46350	0.99276	0.16041	NASP
ENSG00000159588	1	46085716	46089729	10	2	46350	0.95939	0.16868	CCDC17
ENSG00000159592	1	46092976	46153785	158	8	46350	1.221	0.11105	GPBP1L1
ENSG00000159596	1	46152886	46160115	16	2	46350	1.1989	0.11528	TMEM69
ENSG00000197429	1	46159996	46216322	150	7	46350	1.0969	0.13635	IPP
ENSG00000086015	1	46252659	46501796	579	13	46350	1.4358	0.075536	MAST2
ENSG00000117461	1	46505812	46642160	274	16	46350	1.0401	0.14914	PIK3R3
ENSG00000117472	1	46640745	46651630	15	5	46350	0.61861	0.26809	TSPAN1
ENSG00000085998	1	46654354	46685977	57	10	46350	0.88381	0.1884	POMGNT1
ENSG00000171357	1	46669006	46686933	31	9	46350	0.92679	0.17702	LURAP1
ENSG00000085999	1	46713360	46744145	41	11	46350	0.98513	0.16228	RAD54L
ENSG00000132128	1	46726868	46769280	48	13	46350	0.75901	0.22392	LRRC41
ENSG00000173660	1	46769303	46782448	31	10	46350	0.62162	0.2671	UQCRH
ENSG00000117481	1	46805849	46830824	188	3	46350	0.69085	0.24483	NSUN4
ENSG00000117480	1	46859937	46879520	38	8	46350	1.9465	0.025796	FAAH
ENSG00000197587	1	46972668	46979898	22	6	46350	0.0019624	0.49922	DMBX1
ENSG00000162456	1	47011316	47017199	17	5	46350	-1.6611	0.95165	KNCN
ENSG00000079277	1	47023090	47082515	142	14	46350	0.52242	0.30069	MKNK1
ENSG00000142961	1	47073387	47082563	20	3	46350	0.2118	0.41613	MOB3C
ENSG00000123472	1	47098409	47139539	85	5	46350	-0.59643	0.72456	ATPAF1
ENSG00000159658	1	47124366	47184824	128	7	46350	-0.25569	0.60091	EFCAB14
ENSG00000186118	1	47134527	47139266	5	1	46350	0.076428	0.46954	TEX38
ENSG00000142973	1	47223510	47285085	166	22	46350	0.17741	0.42959	CYP4B1
ENSG00000187048	1	47394849	47407156	40	4	46350	1.227	0.1099	CYP4A11
ENSG00000186377	1	47427036	47516423	193	16	46350	1.155	0.12404	CYP4X1
ENSG00000186160	1	47533160	47583991	200	6	46350	1.0762	0.14091	CYP4Z1
ENSG00000162365	1	47603107	47615413	50	6	46350	1.1332	0.12857	CYP4A22
ENSG00000162366	1	47649265	47656716	19	6	46350	1.2297	0.10941	PDZK1IP1
ENSG00000162367	1	47681962	47697892	37	8	46350	1.2654	0.10287	TAL1
ENSG00000123473	1	47715811	47779819	184	11	46350	1.398	0.081055	STIL
ENSG00000162368	1	47799469	47844511	137	10	46350	1.5362	0.06225	CMPK1
ENSG00000186790	1	47881744	47883723	4	2	46350	2.0485	0.020257	FOXE3
ENSG00000186564	1	47901689	47906363	9	3	46350	1.7113	0.043511	FOXD2
ENSG00000269113	1	48226200	48462567	643	32	46350	-0.5832	0.72012	TRABD2B
